username,user id,access hash,name,group,group id
gaegabify,912622552,4055300474811623810,Lucas Walker,NIFTY-STOCK TALKS,1069447910
Avi3719,673642456,-1992890944850894929,Avinash Waghmare,NIFTY-STOCK TALKS,1069447910
,686074512,8941467933025418088,Waseem Khan,NIFTY-STOCK TALKS,1069447910
,310491700,-8616314098964273223,Ravi work_Like_Boss,NIFTY-STOCK TALKS,1069447910
,318743112,-4611707981872336227,Den of Wealth (DoW),NIFTY-STOCK TALKS,1069447910
,962867969,-1318068065185112729,Deeps-watsap 8078585492,NIFTY-STOCK TALKS,1069447910
Betheruim,401859913,-493992906511632799,Watpro Blosto,NIFTY-STOCK TALKS,1069447910
,822906577,-6707646962126185823,Å S Wåsöõ,NIFTY-STOCK TALKS,1069447910
Nishanleema,510962244,3175916075896565958,Whats in the name,NIFTY-STOCK TALKS,1069447910
Nancy35,933075255,-7547208478850793654,W Colvin,NIFTY-STOCK TALKS,1069447910
,979722087,-3032485602110351838,Wiki Thakur,NIFTY-STOCK TALKS,1069447910
moon_walker1,438921356,7165590797085786472,Bhagwan Sajnani,NIFTY-STOCK TALKS,1069447910
,826690016,2791664918633931461,Mr.White,NIFTY-STOCK TALKS,1069447910
,919614803,-8565110834700777329,WasimKasmani,NIFTY-STOCK TALKS,1069447910
,919745217,-8805505996703946829,Rahul Walke,NIFTY-STOCK TALKS,1069447910
,720958315,4502733011047341608,Prashant W.,NIFTY-STOCK TALKS,1069447910
Cracker_MaT,893378068,832678852059744106,Willian Henrique,NIFTY-STOCK TALKS,1069447910
warriorbrothers,642022845,-5511673764798325283,Warrior Brother,NIFTY-STOCK TALKS,1069447910
Winhigh,917862439,8898042621165226381,Devang Patel,NIFTY-STOCK TALKS,1069447910
,334454274,4475181929142598028,Wanderer,NIFTY-STOCK TALKS,1069447910
thewolvesofdalalstreet,829551394,2766477372167678859,Wolves of Dalal Street,NIFTY-STOCK TALKS,1069447910
,800939097,2956089415200053018,Strong Will,NIFTY-STOCK TALKS,1069447910
gumtree,159719203,1695939824488173310,Who am I,NIFTY-STOCK TALKS,1069447910
Water000,602284016,5931043037347577037,Arun,NIFTY-STOCK TALKS,1069447910
,927521903,-4940358330177596875,Ash Win,NIFTY-STOCK TALKS,1069447910
prash27may,398549434,4659973471794309939,Prashant Waghamare,NIFTY-STOCK TALKS,1069447910
,529901569,3728077761124572680,Deepak Walzade,NIFTY-STOCK TALKS,1069447910
,545831021,-1432472133556525615,Waheedulla,NIFTY-STOCK TALKS,1069447910
prowallet,237295537,-5330544663679525419,Pro Wallet,NIFTY-STOCK TALKS,1069447910
TheIndianTrades,389650194,2990715939476681900,William Delbert Gann,NIFTY-STOCK TALKS,1069447910
,587194567,-3847568597350725453,Suraj Wankhade,NIFTY-STOCK TALKS,1069447910
nilatavanur,394576275,-4647916004841277768,wahid kerala,NIFTY-STOCK TALKS,1069447910
gevin6878,875122964,-4087292149936401598,Gevin Wilkerson,NIFTY-STOCK TALKS,1069447910
,473585896,7837541911693332542,Fanny William,NIFTY-STOCK TALKS,1069447910
,886254529,4956130666714815300,Leal Weber,NIFTY-STOCK TALKS,1069447910
Ndr007,329419785,-7815341168564297596,W C,NIFTY-STOCK TALKS,1069447910
gnishu99,894883973,8856650782419407225,Albert Walter,NIFTY-STOCK TALKS,1069447910
,834390351,86012737630999706,Worth,NIFTY-STOCK TALKS,1069447910
,891767854,-2521439542756362861,Magesh_Wallet,NIFTY-STOCK TALKS,1069447910
,751519422,7823132859824731344,Renato Wiber,NIFTY-STOCK TALKS,1069447910
Montague_wallet,320970215,4843761437926934353,Montague,NIFTY-STOCK TALKS,1069447910
MissionSoftware,182404221,7572845495926176127,www.missionsoftwarethailand.com,NIFTY-STOCK TALKS,1069447910
,869452089,1835036678250017168,Bruce Wayne,NIFTY-STOCK TALKS,1069447910
,766122701,6752439123148158394,Sachin Waghmare,NIFTY-STOCK TALKS,1069447910
Whiteshlight,761939938,8328716585342507779,Prashant Jhaveri,NIFTY-STOCK TALKS,1069447910
,654369229,-2662349829964528762,Swapnil Wangawar,NIFTY-STOCK TALKS,1069447910
,640961148,-3451141185843085923,Wall_street_king,NIFTY-STOCK TALKS,1069447910
,811829324,5905347118622132884,Weber Buzaim,NIFTY-STOCK TALKS,1069447910
,848830691,-7420363577835849301,Wolfboy Dully,NIFTY-STOCK TALKS,1069447910
,595351913,-6040914592451864935,Prashant Wagh,NIFTY-STOCK TALKS,1069447910
,884355998,4830347660762223073,William king,NIFTY-STOCK TALKS,1069447910
wedestiny,496251652,-1069741052876670440,Mohammad,NIFTY-STOCK TALKS,1069447910
,399186291,-1608480696813964736,Well Wisher,NIFTY-STOCK TALKS,1069447910
,639268585,-5205864793459150395,VIKNES WARAN,NIFTY-STOCK TALKS,1069447910
,651587885,3880720521359674770,Mr Worldwide,NIFTY-STOCK TALKS,1069447910
rkwadhwa,285883356,-3589494937388382972,rk wadhwa,NIFTY-STOCK TALKS,1069447910
Anonymousworrior,502662969,-1962282585268692222,Anonymous worrier,NIFTY-STOCK TALKS,1069447910
why234,642238985,-5832913051185754074,❤️,NIFTY-STOCK TALKS,1069447910
,512255983,-8364860972391769974,raviraj wandhekar,NIFTY-STOCK TALKS,1069447910
,703945274,-3912500417872456171,Vasant Waware,NIFTY-STOCK TALKS,1069447910
,538779861,2329589184417496831,Gods Own Country Wahid,NIFTY-STOCK TALKS,1069447910
,450584235,1701470926913065173,Weekly equity and options calls,NIFTY-STOCK TALKS,1069447910
ALMHOLDINGS,395369955,4532317374055203712,🌠🎯Wajid Khan🎡🤑,NIFTY-STOCK TALKS,1069447910
,749458875,-8105725378173272361,Narendra Wadekar,NIFTY-STOCK TALKS,1069447910
,661863037,-4521954650361025418,k1 wealth,NIFTY-STOCK TALKS,1069447910
,678101970,-5707675547405584133,Ritesh Wankhade,NIFTY-STOCK TALKS,1069447910
,361843104,-4476568895210673604,Wilson L,NIFTY-STOCK TALKS,1069447910
,776200613,7652764393212564495,Shivali Walvekar,NIFTY-STOCK TALKS,1069447910
Medblack,703631697,4807209934052714226,Med Black&White,NIFTY-STOCK TALKS,1069447910
,666646242,-1926019220235535694,White Lotus Dmcc,NIFTY-STOCK TALKS,1069447910
,756657134,-4593984675940561630,Waseemaslam,NIFTY-STOCK TALKS,1069447910
whaleleaksadmin,348273173,3806215986647174280,whaleleaks Admin,NIFTY-STOCK TALKS,1069447910
TWD999,505317421,-390155238887275538,Trade with Discipline,NIFTY-STOCK TALKS,1069447910
whalesignalexpert,429216429,-4520977380494708111,Bitcoin,NIFTY-STOCK TALKS,1069447910
,691923956,-6577230671551231523,Yogesh Wankhade,NIFTY-STOCK TALKS,1069447910
HimmaT_Wala,776558350,2422144729613275666,HimmaT Wala,NIFTY-STOCK TALKS,1069447910
,583138254,-8391404288413545715,Waseem Aktar,NIFTY-STOCK TALKS,1069447910
,232286961,-2781413829085277892,Dh@w@l,NIFTY-STOCK TALKS,1069447910
wealthcreator222,540647045,6512372689439447504,Wealthcreator,NIFTY-STOCK TALKS,1069447910
,130553231,8660551033146942026,sachin wanjari,NIFTY-STOCK TALKS,1069447910
,566119423,3045491181066351664,Live Wtih Yoh,NIFTY-STOCK TALKS,1069447910
,606131776,-2985547301649195683,ORO Wealth,NIFTY-STOCK TALKS,1069447910
PatienceandSilence,388302258,4842212043371556353,Online World,NIFTY-STOCK TALKS,1069447910
,754195942,4965722730067842360,Ajnabee 💓 Will Brok,NIFTY-STOCK TALKS,1069447910
,765089419,-7117074804848643051,mahesh wakale,NIFTY-STOCK TALKS,1069447910
optiontrainer,233889080,-1123572281366492667,Winner,NIFTY-STOCK TALKS,1069447910
VineshWilson,539007323,5381925299495669713,Vin Wil,NIFTY-STOCK TALKS,1069447910
,487925195,-577657139719058841,Vijay Waghmare,NIFTY-STOCK TALKS,1069447910
,768302843,-6037391363193122449,Dharmesh Trivedi www.shreelive.com,NIFTY-STOCK TALKS,1069447910
telivery,370017723,312534452406481833,T.W.O,NIFTY-STOCK TALKS,1069447910
WaveHunter,114933061,5349000440482792222,WaveHunTer,NIFTY-STOCK TALKS,1069447910
Traitw,431789158,-6028436498515893993,Option Writer,NIFTY-STOCK TALKS,1069447910
umeshdeewana,434227235,-2491587256690483721,Umesh wadhai,NIFTY-STOCK TALKS,1069447910
,684151122,-8339181920034029039,Umakant Wali,NIFTY-STOCK TALKS,1069447910
,794675374,-608968507802838603,Sharana All Is Well,NIFTY-STOCK TALKS,1069447910
,352990938,783334686507283014,Girish Warkad,NIFTY-STOCK TALKS,1069447910
Eqview,261723644,-5259299720708138910,wealthtrendz,NIFTY-STOCK TALKS,1069447910
,678634827,-1430839244745054209,Pradeep Wadhwa,NIFTY-STOCK TALKS,1069447910
,463710435,5219280681397631383,Dinesh Wankhede,NIFTY-STOCK TALKS,1069447910
Jennymsm18,239597040,1998968942821116626,Jyoti Wadhwa,NIFTY-STOCK TALKS,1069447910
,617414303,8917426938264105278,Leo Win,NIFTY-STOCK TALKS,1069447910
,572975559,8058846863712067458,Nikhil warik,NIFTY-STOCK TALKS,1069447910
sumit_kw,521201277,-8137759193364418894,Sumit Watt,NIFTY-STOCK TALKS,1069447910
,542917680,5465888260611081875,Swapnil Wadekar,NIFTY-STOCK TALKS,1069447910
,457863253,-6323583758317320601,Market World,NIFTY-STOCK TALKS,1069447910
Nrwalia,503314760,-7627288566306782074,Nishant R Walia,NIFTY-STOCK TALKS,1069447910
,371984397,-6441303768243334098,Abdul Wahed,NIFTY-STOCK TALKS,1069447910
,481621451,559161647891905866,Wingeek,NIFTY-STOCK TALKS,1069447910
,473549538,-51806154858273330,Vintal Wilson,NIFTY-STOCK TALKS,1069447910
,389438464,-3480620216339863696,wasi,NIFTY-STOCK TALKS,1069447910
,266161781,2243769302707650736,Nicholas Wong,NIFTY-STOCK TALKS,1069447910
MJ_wolf_charlie,302030460,-3273265795014017462,MJ,NIFTY-STOCK TALKS,1069447910
whatsappme,111965436,-4135761392645997255,M.Ahir,NIFTY-STOCK TALKS,1069447910
surajwadhwa,175323815,4992166700064313234,Suraj Wadhwa,NIFTY-STOCK TALKS,1069447910
redrackham16,401711275,-322406097058027036,BeLike Water,NIFTY-STOCK TALKS,1069447910
Whoisarun,289484577,3891050773975374727,Arun Cvf,NIFTY-STOCK TALKS,1069447910
,374938676,2252454637932605668,Milind Walvatkar,NIFTY-STOCK TALKS,1069447910
,384591927,-6602401869581845145,Shubham Wani,NIFTY-STOCK TALKS,1069447910
,306542939,-3548061641849228382,Mc Wana,NIFTY-STOCK TALKS,1069447910
worldwinnervish,313358044,3759383616723578413,Vishwa Kunkekar,NIFTY-STOCK TALKS,1069447910
SNawalKishore,291238862,-918015738865681327,Ñ@W@£,NIFTY-STOCK TALKS,1069447910
,100743558,2652090733128608469,Tushar@W,NIFTY-STOCK TALKS,1069447910
wannabewarrenbuffett,291115552,-708255539028733516,Dawn Of Mayhem,NIFTY-STOCK TALKS,1069447910
,448894830,-5958638970400021717,shankar whankhare,NIFTY-STOCK TALKS,1069447910
,341091615,-8691937002450358233,Durgesh Wahegavkar,NIFTY-STOCK TALKS,1069447910
HITESH83,286986033,-1864585241197792460,LAPTOP WORLD RAJKOT,NIFTY-STOCK TALKS,1069447910
Hariram04,153251255,-5670804525553714812,Alpha Wolf,NIFTY-STOCK TALKS,1069447910
,469065506,-1192222554760123698,W Sajem,NIFTY-STOCK TALKS,1069447910
Iyangaran,369938387,6760727645141655054,Iyangaran Warren,NIFTY-STOCK TALKS,1069447910
wagache,385529342,-6921413472850363918,Lalit Adwani,NIFTY-STOCK TALKS,1069447910
Tiger7,175808965,4251085122273827088,Harshad Wagh,NIFTY-STOCK TALKS,1069447910
baban_3131,156391019,2655464601987657771,☢💲🅾🅿🅰♑ 🔱:: THE DIFFERENCE BTN WANT & NEED IS SELF CONTROL,NIFTY-STOCK TALKS,1069447910
Ajaywadhwa,267847557,-2830875415124589767,Ajay Wadhwa,NIFTY-STOCK TALKS,1069447910
,147457168,-351555351371273473,Monesh Wadhwani,NIFTY-STOCK TALKS,1069447910
,224761912,-8739134584865803671,H@R!OM G!R! GO$W@M!,NIFTY-STOCK TALKS,1069447910
WealthHunter,246189291,-952902894834958086,Wealth Hunter,NIFTY-STOCK TALKS,1069447910
,186942333,-67979835673946655,Atul Wadagbalkar,NIFTY-STOCK TALKS,1069447910
,186047269,7357350128131155415,Paresh Wani,NIFTY-STOCK TALKS,1069447910
,934266652,6343762680183023880,Velumani Sairam,NIFTY-STOCK TALKS,1069447910
,776776844,-8823754727787223030,Vivek Shakya,NIFTY-STOCK TALKS,1069447910
vinay_agarwal,560988108,1642497851286479792,vinay agarwal,NIFTY-STOCK TALKS,1069447910
tradeonlevel,855084753,-6756987591998770539,Vijay,NIFTY-STOCK TALKS,1069447910
,650990067,-1820535281961232546,Manish Verma,NIFTY-STOCK TALKS,1069447910
,199562234,421993324729128587,guptan Vishnu,NIFTY-STOCK TALKS,1069447910
variaia,221393368,-1295814112282571289,pric varia,NIFTY-STOCK TALKS,1069447910
,245745966,8861677020564865808,VIVEK KUMAR VISHAL,NIFTY-STOCK TALKS,1069447910
,630178376,-1646604201526851331,Vishwaraj Tawde,NIFTY-STOCK TALKS,1069447910
,680708714,-71906229490982095,Vijay Kanth,NIFTY-STOCK TALKS,1069447910
,830514857,-8472694806164595069,Vikas,NIFTY-STOCK TALKS,1069447910
,806589963,6305893985766478868,V G,NIFTY-STOCK TALKS,1069447910
VK_Chaudhary,411804232,-3302614280097490172,VK Chaudhary,NIFTY-STOCK TALKS,1069447910
,967212395,1226478145777125798,Vsj,NIFTY-STOCK TALKS,1069447910
,581363397,4051570012513025434,vijay,NIFTY-STOCK TALKS,1069447910
Vinayak207,466481135,1843520361108490765,Vinayak Padmashali,NIFTY-STOCK TALKS,1069447910
,337923322,3046939514243716941,Varun Khullar,NIFTY-STOCK TALKS,1069447910
,426555383,-7393616167017938179,VRR k,NIFTY-STOCK TALKS,1069447910
,873953396,8598208413767638013,Shandu Velez,NIFTY-STOCK TALKS,1069447910
Vibhor1503,131699983,1321383005046687712,𝙑𝙞𝙗𝙝𝙤𝙧  𝙑𝙖𝙧𝙨𝙝𝙣𝙚𝙮 📈📉,NIFTY-STOCK TALKS,1069447910
,534265776,2106473393714226278,Vivek,NIFTY-STOCK TALKS,1069447910
Manishverma8,413604466,-1811773379620793139,Manish Verma,NIFTY-STOCK TALKS,1069447910
,642382768,-4896806830893275025,Vinesh Vene,NIFTY-STOCK TALKS,1069447910
,505569969,5396556109291756732,Vipin,NIFTY-STOCK TALKS,1069447910
,331445251,2067703082427159363,Venu Madhav,NIFTY-STOCK TALKS,1069447910
,473397708,2772099291918176295,vinod,NIFTY-STOCK TALKS,1069447910
,304328815,-4071106877956802819,Virat,NIFTY-STOCK TALKS,1069447910
justchillll,401823334,-7175495767215381517,A K Verma,NIFTY-STOCK TALKS,1069447910
Sngt2110,653986678,3675831336602019724,Vishal Sonawane,NIFTY-STOCK TALKS,1069447910
,587741210,3103662254612343529,Vishal A,NIFTY-STOCK TALKS,1069447910
Veeraappu23,496923060,3972942195087082945,Appu Veera,NIFTY-STOCK TALKS,1069447910
,451075250,663437440745032715,Vishal Patil,NIFTY-STOCK TALKS,1069447910
sudipv,312546321,-8602035466275889925,Sudip V,NIFTY-STOCK TALKS,1069447910
,915515745,-5565661727840377676,Vishnu Kumar,NIFTY-STOCK TALKS,1069447910
,959727401,8305641975233685415,Vipul,NIFTY-STOCK TALKS,1069447910
Vishalg50,650019079,-8969905452255696617,Vishal Gowda,NIFTY-STOCK TALKS,1069447910
,741017682,-4918412819131321304,George Varghese,NIFTY-STOCK TALKS,1069447910
,461697467,-6584254996923142409,VIJAY THAKKAR,NIFTY-STOCK TALKS,1069447910
,695900190,-8089876318863910690,Dharmendra Vasiyani,NIFTY-STOCK TALKS,1069447910
kalyanv409,438113565,1911029922550736563,Kalyan V,NIFTY-STOCK TALKS,1069447910
Vebhv,364167033,-2030143890213636200,Vikas ji,NIFTY-STOCK TALKS,1069447910
vibhugupta555,222336057,-6950921111203808302,SUPERBHIDDENGEMS,NIFTY-STOCK TALKS,1069447910
VALINE,262998272,-6688627665387446012,Valine,NIFTY-STOCK TALKS,1069447910
,568790453,8796204424129262057,Ashish Vasiyar,NIFTY-STOCK TALKS,1069447910
KuldeepKhansali,791755623,2934218552019519753,Vinni,NIFTY-STOCK TALKS,1069447910
Vkks9,790566324,-1265056616495827738,Kaushalya Sharma,NIFTY-STOCK TALKS,1069447910
babavk,506953036,-617924190461925728,Vk,NIFTY-STOCK TALKS,1069447910
,328092511,-2749934065780361835,Vikas,NIFTY-STOCK TALKS,1069447910
,597902341,7440712949595038622,Vikas,NIFTY-STOCK TALKS,1069447910
,566270883,-4066402729502937423,Vinit Dubey,NIFTY-STOCK TALKS,1069447910
,853131093,9071722945383008465,Vinodh Kumar,NIFTY-STOCK TALKS,1069447910
,917865574,-8843232602014008106,Varma,NIFTY-STOCK TALKS,1069447910
,229419706,411787721018825088,vrushali kulkarni,NIFTY-STOCK TALKS,1069447910
,676977810,-4119763066242162349,Vijai,NIFTY-STOCK TALKS,1069447910
Smart_V,53877827,-2731558346150253288,Vishal Vora,NIFTY-STOCK TALKS,1069447910
V910125,612474555,6660460438978013106,Victor,NIFTY-STOCK TALKS,1069447910
Senthamizhann,459748359,1049738970477697258,M VINOTH,NIFTY-STOCK TALKS,1069447910
,626935318,-9036131532890387499,Krishna Vaishnav,NIFTY-STOCK TALKS,1069447910
Vyshnav34,542075534,-5711055606286174075,Vyshnav,NIFTY-STOCK TALKS,1069447910
,891742381,-7106412520773034635,Vijay Rajput,NIFTY-STOCK TALKS,1069447910
viditmgupta,249345096,-89801359254320979,vidit gupta,NIFTY-STOCK TALKS,1069447910
superpower83,800228345,1387371560874178564,V,NIFTY-STOCK TALKS,1069447910
,671166243,-7124548342296130632,Vijayalakshmi,NIFTY-STOCK TALKS,1069447910
Alert24,815366282,5659653442848814047,Vijay Kumar,NIFTY-STOCK TALKS,1069447910
,653766574,-167020177101102594,neda vida,NIFTY-STOCK TALKS,1069447910
Valencia_Jorgelina_26,696650144,7226293871339543707,ahmad mahin,NIFTY-STOCK TALKS,1069447910
Senalda_Valencia_19,746525301,8607143488462649591,Mallaya Divya,NIFTY-STOCK TALKS,1069447910
Vanesa_Alverio_7,777039552,-8689603339677524148,taymor Jimena,NIFTY-STOCK TALKS,1069447910
,793425432,-9187926436593970823,vida Joana,NIFTY-STOCK TALKS,1069447910
,670657175,-7432587323994665067,vida mahin,NIFTY-STOCK TALKS,1069447910
Valentina_Jesusa_16,749152817,8926767454582845715,anaina Jesusa,NIFTY-STOCK TALKS,1069447910
,477073977,-5610101440639655417,vida Jordana,NIFTY-STOCK TALKS,1069447910
,712198589,-3123608021714152565,vida Jorgelina,NIFTY-STOCK TALKS,1069447910
Joana_Verdad_17,765792243,-7189989885003082048,ghable maryam,NIFTY-STOCK TALKS,1069447910
Vs7476,988094469,-397499265847031524,Vrishank Bawa,NIFTY-STOCK TALKS,1069447910
B0V1234,400118215,-7026848490693225018,B V,NIFTY-STOCK TALKS,1069447910
,807208879,9127673258276596632,Saasi Varma,NIFTY-STOCK TALKS,1069447910
,685603962,-8770571843385482696,VA,NIFTY-STOCK TALKS,1069447910
,591801779,-1678104120489481485,Vinod Maheshwari,NIFTY-STOCK TALKS,1069447910
,539643883,-6524793675021109506,VJ,NIFTY-STOCK TALKS,1069447910
,611524707,446719106821551243,Vishwa H,NIFTY-STOCK TALKS,1069447910
,520703576,-4521040694102585877,Vijay Dabhi,NIFTY-STOCK TALKS,1069447910
vdhananjeyan,350501661,-8612971099035083831,V Dhananjeyan,NIFTY-STOCK TALKS,1069447910
,864699343,-5146302575440520053,Victor Henrique,NIFTY-STOCK TALKS,1069447910
Vishva11,702745662,-5224769995120767397,Vishal Mule,NIFTY-STOCK TALKS,1069447910
,586062983,635189226709099496,vinit shah,NIFTY-STOCK TALKS,1069447910
,495786664,-2601785207763100551,VIVEK AGRAWAL,NIFTY-STOCK TALKS,1069447910
,911534495,-880916374614310792,Vipul Mishra,NIFTY-STOCK TALKS,1069447910
vikram_618,904303783,-7810855332571520847,Vikram,NIFTY-STOCK TALKS,1069447910
Varunha,5767326,-2733761982850983973,Narayana Varunkumar,NIFTY-STOCK TALKS,1069447910
,779980332,-3564112933999725899,vaiz,NIFTY-STOCK TALKS,1069447910
,853982907,6469872247505832807,Vilas Sawant,NIFTY-STOCK TALKS,1069447910
,408389773,1151631071954827100,Vasim Imam,NIFTY-STOCK TALKS,1069447910
ven57,607679452,-8049352233309255082,VENKATESH Sundararajan,NIFTY-STOCK TALKS,1069447910
,856137042,802654691130241848,Vineeth shet,NIFTY-STOCK TALKS,1069447910
realvermah,863866183,2329344807220260088,Himanshu Verma,NIFTY-STOCK TALKS,1069447910
,662297265,7578604513858564111,vinod paul,NIFTY-STOCK TALKS,1069447910
,951989315,9075227569572178215,Vijay Rajawat,NIFTY-STOCK TALKS,1069447910
sai1966,229162895,-8348057397991172892,Sailin VU2SGW,NIFTY-STOCK TALKS,1069447910
Mrvips86,553019194,-6017573756302605119,Vipin Bansal,NIFTY-STOCK TALKS,1069447910
,302531948,-2998021831949199657,Vishal Agarwal,NIFTY-STOCK TALKS,1069447910
,800822031,-9116424865603434655,KT Venkatesh Babu,NIFTY-STOCK TALKS,1069447910
spyder796,344544232,8116818412180207063,Vikram Singh,NIFTY-STOCK TALKS,1069447910
,908146387,-4183399514643601228,Ravi Varman,NIFTY-STOCK TALKS,1069447910
,325280322,5898643664978707563,Vipin Krishnan,NIFTY-STOCK TALKS,1069447910
,157580030,6471284987986978474,Vinod Jhaveri,NIFTY-STOCK TALKS,1069447910
,748163152,6142281759012120447,Vipin Kewlani,NIFTY-STOCK TALKS,1069447910
,593444378,4938823195415833934,Virendra Gandhi,NIFTY-STOCK TALKS,1069447910
,339004671,-8830727080939979868,Velu,NIFTY-STOCK TALKS,1069447910
saman_mhmdimehr,334444643,4360516099027715055,saman Victor,NIFTY-STOCK TALKS,1069447910
,532137128,288104182266267683,Satish Vaniya,NIFTY-STOCK TALKS,1069447910
,986631856,-4318263346032169977,VENKATESAN SURESH,NIFTY-STOCK TALKS,1069447910
Vircapital,298173983,-1500696709091448647,VS Soni,NIFTY-STOCK TALKS,1069447910
,825130806,-8221404660639617562,Vivek,NIFTY-STOCK TALKS,1069447910
,792805557,2636107169164273045,Vinu Sm,NIFTY-STOCK TALKS,1069447910
,544480168,-6739150144182531018,Tailor Vishal,NIFTY-STOCK TALKS,1069447910
,633515130,-6091575377278307943,ANIL V,NIFTY-STOCK TALKS,1069447910
Vijaykadamril,550197673,1510300541823583618,Vijay Kadam,NIFTY-STOCK TALKS,1069447910
Vinod221986,272454403,-6898562916276393376,Vinod Singh,NIFTY-STOCK TALKS,1069447910
vinoth88,348590736,212584822946276464,Tamil Selvan,NIFTY-STOCK TALKS,1069447910
Vnune,282252470,-6338753507884291599,Venkatanarayana Nune,NIFTY-STOCK TALKS,1069447910
,770480012,-9107787119494180051,Ashok G V,NIFTY-STOCK TALKS,1069447910
,190522675,-5106304743165208956,Vjendra Lahoty,NIFTY-STOCK TALKS,1069447910
tradeprointradaytraders,695128438,-1747836809750319480,virendra shrivas sunil saini,NIFTY-STOCK TALKS,1069447910
,654546113,-375569717900197721,Vijay,NIFTY-STOCK TALKS,1069447910
Vjk76,595766201,1353539868507389358,vjk,NIFTY-STOCK TALKS,1069447910
,947039352,1286314243399015248,Venkateshwar Reddy,NIFTY-STOCK TALKS,1069447910
vikso786,420147125,1587015617380531488,Vikas Tiwari,NIFTY-STOCK TALKS,1069447910
,157993445,5197423282823578335,vikesh gandhi,NIFTY-STOCK TALKS,1069447910
,789076951,2536194120407931539,Thathvik V,NIFTY-STOCK TALKS,1069447910
,816450515,-7901996561086274907,Vikram Ramawat,NIFTY-STOCK TALKS,1069447910
